"season","holiday","workingday","weather","temp","atemp","humidity","windspeed","weekday","hour","day","month","year","count"
2,0,1,3,0.554163406438457,0.421051888839598,88,0.421051888839598,3,4,12,6,2012,4
3,1,0,1,1.18673199989289,1.22814019076043,76,1.22814019076043,2,20,3,9,2012,261
2,0,0,1,-0.289261384834126,-0.207209804731939,24,-0.207209804731939,1,1,8,4,2012,64
2,0,1,2,-0.921829978288564,-1.01489024774002,49,-1.01489024774002,4,9,11,4,2012,302
2,0,1,1,0.343307208620311,0.3310464435777,56,0.3310464435777,2,7,13,6,2011,328
2,0,0,1,0.765019604256603,0.869302691887339,36,0.86930269188734,7,12,12,5,2012,559
4,0,1,2,0.237879109711238,0.241633139403052,77,0.241633139403052,5,21,18,10,2012,283
2,0,1,1,0.343307208620311,0.3310464435777,64,0.3310464435777,2,4,13,6,2011,4
1,0,1,2,0.343307208620311,0.3310464435777,56,0.3310464435777,2,22,12,3,2012,133
2,0,1,2,0.343307208620311,0.3310464435777,56,0.3310464435777,3,11,5,6,2012,227
3,1,0,3,0.343307208620311,0.3310464435777,88,0.3310464435777,2,23,5,9,2011,20
3,0,0,1,1.08130390098382,1.04872144132389,58,1.04872144132389,1,22,12,8,2012,181
2,0,1,2,-0.394689483743199,-0.297215249993837,77,-0.297215249993837,4,20,18,4,2012,260
2,0,0,1,-0.289261384834126,-0.207209804731939,24,-0.207209804731939,1,0,8,4,2012,85
4,0,1,1,0.132451010802165,0.151627694141154,52,0.151627694141154,5,10,6,10,2011,129
1,0,1,1,-1.97611096737929,-1.82197854966086,54,-1.82197854966086,2,4,13,2,2012,2
2,0,1,1,0.554163406438457,0.779889387712691,64,0.779889387712691,5,5,16,6,2011,25
1,0,0,1,-1.44897047283393,-1.55314649604966,42,-1.55314649604966,7,5,10,3,2012,10
1,0,1,2,0.65959150534753,0.869302691887339,38,0.86930269188734,5,18,8,3,2012,590
2,0,1,1,1.08130390098382,0.959308137149237,32,0.959308137149238,5,8,2,6,2011,467
3,0,1,1,1.18673199989289,1.22814019076043,66,1.22814019076043,3,22,14,8,2012,189
1,0,1,1,-0.710973780470418,-0.745466053041578,71,-0.745466053041578,5,1,17,3,2011,12
1,0,0,1,-0.500117582652272,-0.386628554168485,40,-0.386628554168485,7,22,18,2,2012,118
2,0,1,1,0.132451010802165,0.151627694141154,88,0.151627694141154,2,6,16,5,2011,104
4,0,0,1,-0.394689483743199,-0.297215249993837,38,-0.297215249993837,7,14,17,11,2012,555
1,0,0,1,-0.710973780470418,-0.924884802478124,32,-0.924884802478124,1,15,4,3,2012,334
4,0,0,1,-0.0784051870159804,-0.0277910552953925,33,-0.0277910552953925,7,14,13,10,2012,597
2,0,1,1,0.765019604256603,0.869302691887339,38,0.86930269188734,6,18,18,5,2012,669
2,0,0,2,-1.02725807719764,-1.10430355191467,93,-1.10430355191467,7,5,9,4,2011,5
4,0,1,2,0.237879109711238,0.241633139403052,60,0.241633139403052,3,15,15,11,2011,191
4,0,1,1,-1.34354237392486,-1.46314105078776,65,-1.46314105078776,4,3,14,11,2012,5
2,0,0,1,0.0270229118930925,0.0616222488792559,77,0.061622248879256,1,18,10,4,2011,240
3,0,1,1,0.975875802074748,0.959308137149237,79,0.959308137149238,2,3,16,7,2012,6
4,0,0,1,-0.500117582652272,-0.386628554168485,40,-0.386628554168485,7,12,17,11,2012,476
4,0,0,2,-0.710973780470418,-0.65605274886693,100,-0.65605274886693,7,7,8,12,2012,39
3,0,1,1,1.18673199989289,1.13872688658578,54,1.13872688658578,2,13,12,9,2011,163
3,0,0,1,0.870447703165676,0.779889387712691,78,0.779889387712691,7,2,6,8,2011,53
2,0,1,2,0.343307208620311,0.3310464435777,88,0.3310464435777,4,8,2,5,2012,666
2,0,0,2,-0.183833285925053,-0.11779650055729,31,-0.11779650055729,1,18,3,4,2011,172
1,0,1,2,-0.816401879379491,-1.01489024774002,76,-1.01489024774002,4,17,9,3,2011,194
1,0,1,2,-0.710973780470418,-0.745466053041578,50,-0.745466053041578,3,12,15,3,2011,102
3,0,0,1,1.18673199989289,1.31814563602233,74,1.31814563602233,7,1,1,9,2012,79
4,0,1,1,-0.289261384834126,-0.207209804731939,88,-0.207209804731939,5,4,18,10,2012,5
1,0,0,2,-1.44897047283393,-1.46314105078776,64,-1.46314105078776,1,8,13,2,2011,12
1,0,0,2,-0.289261384834126,-0.207209804731939,72,-0.207209804731939,7,21,5,3,2011,72
3,0,1,1,1.18673199989289,1.22814019076043,70,1.22814019076043,5,2,19,7,2012,7
4,0,1,1,-1.34354237392486,-1.37372774661312,75,-1.37372774661312,4,4,19,12,2012,7
1,0,0,1,-1.23811427501578,-1.37372774661312,38,-1.37372774661312,1,15,16,1,2011,113
2,0,1,1,-0.710973780470418,-0.835471498303476,46,-0.835471498303476,4,20,11,4,2012,235
1,0,0,1,-1.23811427501578,-1.46314105078776,60,-1.46314105078776,1,4,6,2,2011,2
2,0,1,3,0.343307208620311,0.3310464435777,88,0.3310464435777,3,1,15,5,2012,19
3,0,1,1,1.29216009880197,1.31814563602233,70,1.31814563602233,4,19,6,7,2011,394
1,0,0,2,-1.76525476956115,-1.82197854966086,74,-1.82197854966086,7,5,8,1,2011,5
2,0,0,1,0.65959150534753,0.869302691887339,57,0.86930269188734,1,12,17,6,2012,615
1,0,1,2,-1.02725807719764,-1.10430355191467,53,-1.10430355191467,2,15,5,3,2012,130
3,0,1,1,1.50301629662011,1.58697768963352,59,1.58697768963352,4,17,6,7,2011,596
3,0,0,3,0.870447703165676,0.689883942450793,89,0.689883942450793,7,20,11,8,2012,160
1,0,1,1,-0.289261384834126,-0.207209804731939,44,-0.207209804731939,4,2,1,2,2012,7
1,0,1,1,-0.921829978288564,-1.01489024774002,39,-1.01489024774002,5,14,9,2,2012,144
4,0,0,1,-0.500117582652272,-0.386628554168485,62,-0.386628554168485,1,7,16,10,2011,48
1,0,1,1,-1.97611096737929,-2.0013972990974,50,-2.0013972990974,2,9,13,2,2012,205
2,0,1,2,0.0270229118930925,0.0616222488792559,51,0.061622248879256,3,8,10,5,2011,425
3,0,1,2,0.448735307529384,0.421051888839598,64,0.421051888839598,2,17,19,9,2011,568
4,0,1,2,-0.921829978288564,-0.835471498303476,66,-0.835471498303476,5,21,15,11,2012,224
2,0,0,1,0.554163406438457,0.600470638276144,78,0.600470638276145,1,11,15,5,2011,322
4,0,1,2,-0.710973780470418,-0.745466053041578,53,-0.745466053041578,2,19,19,12,2011,251
3,1,0,1,2.13558489007455,2.03582063376852,37,2.03582063376852,4,14,4,7,2012,547
1,0,1,1,-1.65982667065207,-1.82197854966086,43,-1.82197854966086,2,10,3,1,2011,44
2,0,0,2,0.0270229118930925,0.0616222488792559,59,0.061622248879256,1,21,1,4,2012,134
2,0,1,2,-0.500117582652272,-0.386628554168485,76,-0.386628554168485,5,22,7,4,2011,81
3,0,1,1,1.29216009880197,1.31814563602233,66,1.31814563602233,4,2,18,7,2012,8
2,0,0,3,0.132451010802165,0.151627694141154,100,0.151627694141154,7,13,14,5,2011,248
3,0,0,1,1.08130390098382,1.04872144132389,70,1.04872144132389,7,3,1,9,2012,35
4,0,1,2,-1.02725807719764,-0.924884802478124,61,-0.924884802478124,6,6,16,11,2012,130
1,0,0,1,-0.289261384834126,-0.207209804731939,30,-0.207209804731939,7,20,3,3,2012,149
3,0,1,3,1.08130390098382,1.13872688658578,89,1.13872688658578,2,2,9,7,2012,5
2,0,0,2,0.343307208620311,0.3310464435777,83,0.3310464435777,1,0,6,5,2012,134
2,0,1,1,1.29216009880197,1.04872144132389,37,1.04872144132389,6,13,8,6,2012,416
4,0,1,2,-1.02725807719764,-1.19430899717657,52,-1.19430899717657,2,5,5,11,2012,39
4,0,0,1,-0.816401879379491,-0.835471498303476,49,-0.835471498303476,1,10,4,11,2012,360
4,0,0,1,0.765019604256603,0.869302691887339,41,0.86930269188734,1,13,14,10,2012,619
3,0,1,1,1.18673199989289,1.22814019076043,70,1.22814019076043,4,4,18,7,2012,6
4,0,1,1,1.18673199989289,1.04872144132389,37,1.04872144132389,6,16,5,10,2012,634
4,0,1,2,-0.289261384834126,-0.207209804731939,94,-0.207209804731939,3,0,18,12,2012,18
2,0,1,1,0.870447703165676,0.869302691887339,65,0.86930269188734,4,20,16,5,2012,459
4,0,1,1,0.765019604256603,0.600470638276144,89,0.600470638276145,5,2,4,10,2012,13
4,0,0,1,-0.816401879379491,-0.835471498303476,53,-0.835471498303476,7,20,3,11,2012,181
2,0,1,2,0.343307208620311,0.3310464435777,64,0.3310464435777,3,12,12,4,2011,92
3,0,1,1,0.870447703165676,-1.37372774661312,65,-1.37372774661312,6,1,17,8,2012,54
3,0,1,3,0.65959150534753,0.241633139403052,100,0.241633139403052,5,23,8,9,2011,26
4,0,1,2,-0.921829978288564,-1.01489024774002,70,-1.01489024774002,5,4,15,12,2011,6
4,0,0,1,-0.0784051870159804,-0.0277910552953925,36,-0.0277910552953925,1,21,13,11,2011,95
1,0,1,1,0.343307208620311,0.3310464435777,43,0.3310464435777,4,17,7,3,2012,612
4,0,1,1,-0.500117582652272,-0.386628554168485,66,-0.386628554168485,4,20,2,11,2011,182
3,0,0,1,0.448735307529384,0.421051888839598,94,0.421051888839598,7,6,10,9,2011,6
3,0,1,1,1.18673199989289,1.04872144132389,34,1.04872144132389,6,9,12,8,2011,205
3,0,1,1,1.08130390098382,1.13872688658578,79,1.13872688658578,2,3,1,8,2011,4
2,0,1,1,-0.500117582652272,-0.386628554168485,50,-0.386628554168485,2,0,4,4,2011,6
3,0,1,1,1.08130390098382,1.04872144132389,58,1.04872144132389,3,10,16,8,2011,111
4,1,0,1,-0.183833285925053,-0.11779650055729,94,-0.11779650055729,2,4,10,10,2011,6
4,0,1,1,-1.02725807719764,-0.835471498303476,87,-0.835471498303476,3,6,8,11,2011,99
3,0,0,1,0.132451010802165,0.151627694141154,77,0.151627694141154,1,4,9,9,2012,28
2,0,1,2,0.65959150534753,0.779889387712691,65,0.779889387712691,3,12,8,5,2012,263
3,0,0,1,0.870447703165676,0.869302691887339,41,0.86930269188734,1,17,16,9,2012,570
4,0,1,1,0.65959150534753,0.600470638276144,83,0.600470638276145,5,21,13,10,2011,123
1,0,1,2,-1.34354237392486,-1.37372774661312,81,-1.37372774661312,4,5,9,3,2011,8
3,0,1,2,1.50301629662011,1.40755894019698,52,1.40755894019698,4,1,3,8,2011,16
1,0,1,2,-0.710973780470418,-0.566047303605031,87,-0.566047303605031,6,22,2,3,2012,75
2,0,1,2,0.65959150534753,0.689883942450793,73,0.689883942450793,4,8,13,6,2012,713
2,0,1,2,0.765019604256603,0.779889387712691,73,0.779889387712691,3,14,15,5,2012,184
1,0,1,3,-0.0784051870159804,-0.0277910552953925,77,-0.0277910552953925,6,2,9,3,2012,11
2,0,1,2,0.237879109711238,0.241633139403052,94,0.241633139403052,4,11,18,5,2011,23
1,0,0,1,-0.921829978288564,-1.10430355191467,31,-1.10430355191467,7,17,12,2,2011,137
3,0,0,1,-0.289261384834126,-0.207209804731939,77,-0.207209804731939,1,5,18,9,2011,6
3,0,0,2,0.765019604256603,0.600470638276144,83,0.600470638276145,7,6,9,7,2011,38
2,0,0,2,0.132451010802165,0.151627694141154,94,0.151627694141154,7,19,16,4,2011,71
2,0,1,1,0.132451010802165,0.151627694141154,45,0.151627694141154,5,11,14,4,2011,115
3,0,1,2,1.08130390098382,1.13872688658578,74,1.13872688658578,3,9,7,8,2012,327
4,0,1,1,-0.710973780470418,-0.745466053041578,34,-0.745466053041578,5,14,13,12,2012,242
4,0,1,1,-0.394689483743199,-0.297215249993837,67,-0.297215249993837,3,7,16,10,2012,525
2,0,0,1,1.71387249443826,1.76639643907007,49,1.76639643907007,7,14,11,6,2011,380
4,0,1,1,-0.289261384834126,-0.207209804731939,67,-0.207209804731939,5,3,6,10,2011,5
4,0,1,1,0.0270229118930925,0.0616222488792559,72,0.061622248879256,3,21,4,10,2011,166
2,0,0,1,0.554163406438457,0.869302691887339,49,0.86930269188734,1,14,8,5,2011,366
4,0,0,2,-1.23811427501578,-1.01489024774002,93,-1.01489024774002,1,5,2,12,2012,8
2,0,1,1,-1.02725807719764,-0.924884802478124,49,-0.924884802478124,4,0,6,4,2011,15
4,0,1,2,0.554163406438457,0.151627694141154,100,0.151627694141154,4,4,3,10,2012,11
4,0,0,3,-0.394689483743199,-0.297215249993837,67,-0.297215249993837,1,8,7,10,2012,62
2,0,0,2,-1.34354237392486,-1.37372774661312,75,-1.37372774661312,7,5,2,4,2011,5
3,0,1,2,0.870447703165676,0.779889387712691,83,0.779889387712691,3,9,18,9,2012,293
2,0,1,1,0.343307208620311,0.3310464435777,83,0.3310464435777,6,4,15,6,2012,14
3,0,1,1,1.71387249443826,1.58697768963352,43,1.58697768963352,4,16,17,8,2011,300
4,1,0,1,-0.921829978288564,-0.924884802478124,39,-0.924884802478124,6,19,11,11,2011,199
3,0,1,3,0.765019604256603,0.600470638276144,89,0.600470638276145,6,1,19,8,2011,20
3,0,0,1,-0.183833285925053,-0.11779650055729,82,-0.11779650055729,7,2,17,9,2011,79
3,0,1,1,1.50301629662011,1.31814563602233,40,1.31814563602233,2,12,13,8,2012,276
4,0,0,2,0.132451010802165,0.151627694141154,94,0.151627694141154,1,22,9,10,2011,152
1,0,1,2,-1.65982667065207,-1.55314649604966,51,-1.55314649604966,3,8,11,1,2011,217
3,0,0,3,0.975875802074748,0.959308137149237,79,0.959308137149238,7,15,13,8,2011,358
4,0,0,1,-0.816401879379491,-0.745466053041578,87,-0.745466053041578,1,23,4,12,2011,45
4,0,1,1,-1.44897047283393,-1.46314105078776,44,-1.46314105078776,6,7,18,11,2011,216
4,0,0,2,-1.23811427501578,-1.19430899717657,65,-1.19430899717657,7,4,10,12,2011,3
3,0,1,1,1.9247286922564,1.85640188433197,44,1.85640188433197,3,16,12,7,2011,202
3,1,0,1,1.29216009880197,1.31814563602233,70,1.31814563602233,2,16,3,9,2012,500
1,0,1,1,-1.44897047283393,-1.19430899717657,64,-1.19430899717657,3,4,8,3,2011,2
2,0,0,2,0.237879109711238,0.241633139403052,56,0.241633139403052,1,0,15,4,2012,124
2,0,1,1,0.65959150534753,0.869302691887339,53,0.86930269188734,6,9,8,6,2012,382
1,0,0,2,-0.394689483743199,-0.297215249993837,28,-0.297215249993837,1,16,13,2,2011,134
4,0,1,2,-0.921829978288564,-0.924884802478124,61,-0.924884802478124,5,23,15,11,2012,125
2,0,1,1,0.448735307529384,0.421051888839598,40,0.421051888839598,6,13,6,5,2011,253
3,0,1,1,1.81930059334733,1.49756438545888,32,1.49756438545888,2,12,2,7,2012,257
3,1,0,1,0.870447703165676,0.869302691887339,69,0.86930269188734,4,6,4,7,2012,32
3,0,0,1,0.765019604256603,0.600470638276144,84,0.600470638276145,1,6,4,9,2011,3
4,0,0,2,-0.921829978288564,-0.835471498303476,61,-0.835471498303476,7,22,3,12,2011,114
2,0,0,1,0.237879109711238,0.241633139403052,16,0.241633139403052,7,19,7,4,2012,413
2,0,0,1,-0.500117582652272,-0.386628554168485,82,-0.386628554168485,7,4,7,5,2011,5
4,0,1,2,-0.500117582652272,-0.386628554168485,58,-0.386628554168485,2,19,19,11,2012,406
4,0,1,1,-1.23811427501578,-1.19430899717657,60,-1.19430899717657,2,23,5,11,2012,53
1,0,1,1,-0.394689483743199,-0.297215249993837,28,-0.297215249993837,6,19,9,3,2012,244
1,0,1,1,-1.76525476956115,-2.0013972990974,50,-2.0013972990974,5,5,3,2,2011,2
1,0,0,1,-0.500117582652272,-0.386628554168485,16,-0.386628554168485,7,9,19,2,2011,55
3,0,1,1,0.132451010802165,0.151627694141154,83,0.151627694141154,5,3,13,9,2012,11
1,0,1,1,-1.02725807719764,-1.01489024774002,65,-1.01489024774002,2,22,6,2,2012,87
2,0,1,2,1.60844439552919,1.40755894019698,41,1.40755894019698,2,13,11,6,2012,248
1,0,0,2,-1.23811427501578,-1.46314105078776,56,-1.46314105078776,1,11,19,2,2012,226
1,0,1,2,-1.76525476956115,-1.46314105078776,55,-1.46314105078776,3,7,11,1,2011,99
2,0,1,2,0.765019604256603,0.779889387712691,69,0.779889387712691,4,9,13,6,2012,352
2,0,1,1,-0.289261384834126,-0.207209804731939,41,-0.207209804731939,5,20,5,4,2012,312
3,0,1,1,1.39758819771104,1.31814563602233,55,1.31814563602233,3,7,12,7,2011,330
1,0,1,1,0.870447703165676,0.869302691887339,50,0.86930269188734,2,16,19,3,2012,385
4,0,1,3,0.237879109711238,0.241633139403052,88,0.241633139403052,4,13,12,10,2011,101
2,0,1,1,-1.02725807719764,-1.19430899717657,49,-1.19430899717657,6,8,6,4,2012,508
4,0,0,1,-1.02725807719764,-1.10430355191467,61,-1.10430355191467,7,6,13,10,2012,28
2,0,0,1,-0.0784051870159804,-0.0277910552953925,59,-0.0277910552953925,7,3,12,5,2012,34
4,0,1,3,-0.183833285925053,-0.11779650055729,94,-0.11779650055729,4,11,16,11,2011,60
1,0,0,1,-0.816401879379491,-0.835471498303476,42,-0.835471498303476,7,0,18,2,2012,86
1,0,1,1,-1.23811427501578,-1.46314105078776,41,-1.46314105078776,4,10,16,2,2011,69
3,0,0,1,0.870447703165676,0.779889387712691,78,0.779889387712691,1,7,4,9,2011,30
4,1,0,1,-0.710973780470418,-0.835471498303476,37,-0.835471498303476,6,15,11,11,2011,216
4,0,1,1,-0.500117582652272,-0.386628554168485,35,-0.386628554168485,3,15,13,12,2011,151
4,1,0,1,-0.816401879379491,-1.10430355191467,42,-1.10430355191467,6,12,11,11,2011,239
3,0,1,1,1.39758819771104,1.49756438545888,66,1.49756438545888,2,20,6,8,2012,457
4,0,1,1,-1.02725807719764,-0.835471498303476,81,-0.835471498303476,4,6,2,11,2011,92
4,0,1,2,0.237879109711238,0.241633139403052,100,0.241633139403052,5,5,13,10,2011,17
3,0,1,1,1.08130390098382,1.13872688658578,79,1.13872688658578,6,13,9,9,2011,122
3,0,0,1,1.39758819771104,1.40755894019698,58,1.40755894019698,7,12,11,8,2012,546
1,0,1,2,-1.02725807719764,-0.835471498303476,56,-0.835471498303476,5,22,9,2,2012,107
4,0,1,1,-1.02725807719764,-0.924884802478124,87,-0.924884802478124,2,4,5,12,2011,7
4,0,1,3,-0.289261384834126,-0.207209804731939,100,-0.207209804731939,4,14,7,12,2011,25
4,0,1,2,0.237879109711238,0.241633139403052,88,0.241633139403052,6,5,19,10,2012,36
4,0,1,1,-0.816401879379491,-0.65605274886693,87,-0.65605274886693,3,23,1,11,2011,72
1,0,1,3,-1.44897047283393,-1.37372774661312,93,-1.37372774661312,4,6,2,2,2011,18
4,0,1,2,-0.500117582652272,-0.386628554168485,82,-0.386628554168485,2,21,3,10,2011,138
2,0,1,1,0.0270229118930925,0.0616222488792559,22,0.061622248879256,6,16,6,4,2012,536
1,0,0,1,0.132451010802165,0.151627694141154,77,0.151627694141154,1,20,18,3,2012,198
3,0,1,1,0.765019604256603,0.689883942450793,78,0.689883942450793,6,1,5,8,2011,19
2,0,1,1,-0.394689483743199,-0.297215249993837,67,-0.297215249993837,2,2,18,4,2011,16
2,0,1,1,0.343307208620311,0.3310464435777,94,0.3310464435777,6,2,17,6,2011,13
4,0,1,2,0.0270229118930925,0.0616222488792559,51,0.061622248879256,2,8,17,10,2011,414
3,0,0,2,0.870447703165676,0.689883942450793,89,0.689883942450793,1,6,2,9,2012,15
2,0,1,1,0.765019604256603,0.689883942450793,78,0.689883942450793,2,4,11,6,2012,7
4,0,1,1,-0.289261384834126,-0.207209804731939,82,-0.207209804731939,5,5,18,10,2012,42
2,0,0,2,0.0270229118930925,0.0616222488792559,88,0.061622248879256,7,2,14,5,2011,52
2,0,1,1,0.975875802074748,0.959308137149237,36,0.959308137149238,4,11,15,6,2011,164
4,0,1,1,-0.921829978288564,-0.745466053041578,93,-0.745466053041578,4,8,9,11,2011,456
2,0,0,2,0.870447703165676,0.779889387712691,78,0.779889387712691,1,5,19,6,2011,19
4,0,1,1,-0.921829978288564,-0.745466053041578,87,-0.745466053041578,2,1,5,12,2011,12
4,0,0,2,-0.921829978288564,-0.835471498303476,81,-0.835471498303476,7,12,1,12,2012,446
2,0,1,2,-0.816401879379491,-0.65605274886693,87,-0.65605274886693,6,6,8,4,2011,35
4,0,1,3,-0.710973780470418,-0.745466053041578,62,-0.745466053041578,5,11,1,11,2012,170
4,1,0,2,1.08130390098382,1.04872144132389,48,1.04872144132389,2,12,10,10,2011,365
3,0,0,1,1.18673199989289,1.31814563602233,79,1.31814563602233,1,23,15,7,2012,91
1,0,0,1,-1.34354237392486,-1.28372230135122,65,-1.28372230135122,1,8,6,2,2011,23
2,0,0,1,0.448735307529384,0.421051888839598,53,0.421051888839598,1,10,15,4,2012,421
2,0,0,1,0.448735307529384,0.421051888839598,49,0.421051888839598,1,10,8,5,2011,244
3,0,1,1,1.71387249443826,1.67698313489542,46,1.67698313489542,3,15,14,8,2012,283
2,0,1,1,1.18673199989289,1.13872688658578,58,1.13872688658578,5,18,3,5,2012,706
1,0,1,1,-1.554398571743,-1.64255980022431,51,-1.64255980022431,5,12,19,1,2012,111
1,0,0,1,-1.23811427501578,-1.01489024774002,41,-1.01489024774002,7,21,12,2,2011,51
4,0,1,1,-1.02725807719764,-1.10430355191467,42,-1.10430355191467,5,20,17,11,2011,169
4,0,0,1,-0.710973780470418,-0.745466053041578,43,-0.745466053041578,1,17,4,11,2012,327
4,0,1,1,-1.34354237392486,-1.55314649604966,93,-1.55314649604966,4,23,7,12,2011,16
3,0,1,1,1.29216009880197,1.31814563602233,66,1.31814563602233,4,19,1,8,2012,652
3,0,1,1,1.60844439552919,1.31814563602233,29,1.31814563602233,6,15,12,8,2011,249
3,0,1,2,0.765019604256603,0.779889387712691,76,0.779889387712691,6,10,2,9,2011,140
2,0,0,2,-0.183833285925053,-0.11779650055729,31,-0.11779650055729,1,16,3,4,2011,303
1,0,1,1,-2.08153906628837,-2.0013972990974,54,-2.0013972990974,6,2,11,2,2011,3
4,0,0,1,-0.289261384834126,-0.207209804731939,62,-0.207209804731939,1,20,11,11,2012,200
4,0,1,1,-0.394689483743199,-0.297215249993837,58,-0.297215249993837,3,18,1,11,2011,460
3,0,1,1,1.29216009880197,1.31814563602233,66,1.31814563602233,2,21,18,7,2011,202
3,0,1,1,0.343307208620311,0.3310464435777,64,0.3310464435777,4,22,12,9,2012,212
1,0,0,3,-1.44897047283393,-1.37372774661312,93,-1.37372774661312,7,9,11,2,2012,90
1,0,0,1,-1.23811427501578,-1.46314105078776,35,-1.46314105078776,7,10,10,3,2012,223
4,0,1,2,-0.500117582652272,-0.386628554168485,94,-0.386628554168485,2,17,17,12,2012,495
1,0,1,3,-0.394689483743199,-0.297215249993837,77,-0.297215249993837,5,10,2,2,2012,78
1,0,1,1,0.0270229118930925,0.0616222488792559,42,0.061622248879256,5,17,17,3,2011,313
4,0,1,2,-0.605545681561345,-0.476633999430383,87,-0.476633999430383,6,3,4,11,2011,8
4,0,1,2,-1.02725807719764,-1.10430355191467,61,-1.10430355191467,5,5,15,11,2012,37
1,0,1,1,-1.02725807719764,-1.28372230135122,39,-1.28372230135122,4,12,18,1,2012,161
1,0,1,1,-0.183833285925053,-0.11779650055729,63,-0.11779650055729,3,16,17,1,2012,219
1,0,0,1,-1.97611096737929,-2.0013972990974,50,-2.0013972990974,1,23,9,1,2011,6
2,0,1,3,0.343307208620311,0.3310464435777,88,0.3310464435777,4,20,18,5,2011,213
2,0,1,1,-0.500117582652272,-0.386628554168485,35,-0.386628554168485,6,22,6,4,2012,158
2,0,1,1,0.237879109711238,0.241633139403052,37,0.241633139403052,5,19,10,5,2012,553
2,0,1,1,1.71387249443826,1.76639643907007,52,1.76639643907007,6,17,10,6,2011,517
2,0,1,1,-0.816401879379491,-0.745466053041578,76,-0.745466053041578,5,5,14,4,2011,14
2,0,0,2,1.18673199989289,1.04872144132389,34,1.04872144132389,7,17,4,6,2011,344
3,0,1,3,0.765019604256603,0.600470638276144,89,0.600470638276145,4,20,7,9,2011,96
3,0,0,1,1.29216009880197,1.22814019076043,58,1.22814019076043,7,21,9,7,2011,238
1,0,0,2,-0.500117582652272,-0.386628554168485,94,-0.386628554168485,1,6,18,3,2012,11
1,0,1,1,-1.02725807719764,-1.19430899717657,42,-1.19430899717657,4,13,18,1,2012,130
4,0,1,1,-1.44897047283393,-1.55314649604966,69,-1.55314649604966,2,9,19,12,2011,183
2,0,1,1,0.765019604256603,0.869302691887339,33,0.86930269188734,3,17,10,5,2011,611
3,0,1,2,0.554163406438457,0.421051888839598,88,0.421051888839598,3,21,18,9,2012,207
1,0,1,1,-0.394689483743199,-0.297215249993837,82,-0.297215249993837,5,12,2,2,2012,148
